[2025-07-23T08:43:46.589+0000] {local_task_job_runner.py:120} INFO - ::group::Pre task execution logs
[2025-07-23T08:43:46.812+0000] {taskinstance.py:2076} INFO - Dependencies all met for dep_context=non-requeueable deps ti=<TaskInstance: saveDatabase.save_database_1 scheduled__2025-07-22T08:15:00+00:00 [queued]>
[2025-07-23T08:43:46.820+0000] {taskinstance.py:2076} INFO - Dependencies all met for dep_context=requeueable deps ti=<TaskInstance: saveDatabase.save_database_1 scheduled__2025-07-22T08:15:00+00:00 [queued]>
[2025-07-23T08:43:46.821+0000] {taskinstance.py:2306} INFO - Starting attempt 3 of 13
[2025-07-23T08:43:46.833+0000] {taskinstance.py:2330} INFO - Executing <Task(PythonOperator): save_database_1> on 2025-07-22 08:15:00+00:00
[2025-07-23T08:43:46.841+0000] {standard_task_runner.py:63} INFO - Started process 32878 to run task
[2025-07-23T08:43:46.846+0000] {standard_task_runner.py:90} INFO - Running: ['***', 'tasks', 'run', 'saveDatabase', 'save_database_1', 'scheduled__2025-07-22T08:15:00+00:00', '--job-id', '34', '--raw', '--subdir', 'DAGS_FOLDER/dag_saveDB_redis.py', '--cfg-path', '/tmp/tmp2dchkmey']
[2025-07-23T08:45:18.723+0000] {History_Min.py:85} WARNING - ❌ Lỗi khi xử lý ICG: Expecting value: line 1 column 1 (char 0)
[2025-07-23T08:45:18.723+0000] {History_Min.py:85} WARNING - ❌ Lỗi khi xử lý IDC: Expecting value: line 1 column 1 (char 0)
[2025-07-23T08:45:18.724+0000] {History_Min.py:85} WARNING - ❌ Lỗi khi xử lý IDV: Expecting value: line 1 column 1 (char 0)
[2025-07-23T08:45:18.724+0000] {History_Min.py:85} WARNING - ❌ Lỗi khi xử lý IDJ: Expecting value: line 1 column 1 (char 0)
[2025-07-23T08:45:18.724+0000] {History_Min.py:85} WARNING - ❌ Lỗi khi xử lý INC: Expecting value: line 1 column 1 (char 0)
[2025-07-23T08:45:18.724+0000] {History_Min.py:85} WARNING - ❌ Lỗi khi xử lý IPA: Expecting value: line 1 column 1 (char 0)
[2025-07-23T08:45:18.724+0000] {History_Min.py:85} WARNING - ❌ Lỗi khi xử lý INN: Expecting value: line 1 column 1 (char 0)
[2025-07-23T08:45:18.724+0000] {History_Min.py:85} WARNING - ❌ Lỗi khi xử lý ITQ: Expecting value: line 1 column 1 (char 0)
[2025-07-23T08:45:18.725+0000] {History_Min.py:85} WARNING - ❌ Lỗi khi xử lý IVS: Expecting value: line 1 column 1 (char 0)
[2025-07-23T08:45:18.725+0000] {History_Min.py:85} WARNING - ❌ Lỗi khi xử lý KDM: Expecting value: line 1 column 1 (char 0)
[2025-07-23T08:45:18.725+0000] {History_Min.py:85} WARNING - ❌ Lỗi khi xử lý KHS: Expecting value: line 1 column 1 (char 0)
[2025-07-23T08:45:18.725+0000] {History_Min.py:85} WARNING - ❌ Lỗi khi xử lý KKC: Expecting value: line 1 column 1 (char 0)
[2025-07-23T08:45:18.725+0000] {History_Min.py:85} WARNING - ❌ Lỗi khi xử lý KMT: Expecting value: line 1 column 1 (char 0)
[2025-07-23T08:45:18.725+0000] {History_Min.py:85} WARNING - ❌ Lỗi khi xử lý KSF: Expecting value: line 1 column 1 (char 0)
[2025-07-23T08:45:18.726+0000] {History_Min.py:85} WARNING - ❌ Lỗi khi xử lý KSD: Expecting value: line 1 column 1 (char 0)
[2025-07-23T08:45:18.726+0000] {History_Min.py:85} WARNING - ❌ Lỗi khi xử lý KSQ: Expecting value: line 1 column 1 (char 0)
[2025-07-23T08:45:18.726+0000] {History_Min.py:85} WARNING - ❌ Lỗi khi xử lý KST: Expecting value: line 1 column 1 (char 0)
[2025-07-23T08:45:18.726+0000] {History_Min.py:85} WARNING - ❌ Lỗi khi xử lý KSV: Expecting value: line 1 column 1 (char 0)
[2025-07-23T08:45:18.726+0000] {History_Min.py:85} WARNING - ❌ Lỗi khi xử lý KTS: Expecting value: line 1 column 1 (char 0)
[2025-07-23T08:45:18.726+0000] {History_Min.py:85} WARNING - ❌ Lỗi khi xử lý L14: Expecting value: line 1 column 1 (char 0)
[2025-07-23T08:45:18.727+0000] {History_Min.py:85} WARNING - ❌ Lỗi khi xử lý L18: Expecting value: line 1 column 1 (char 0)
[2025-07-23T08:45:18.727+0000] {History_Min.py:85} WARNING - ❌ Lỗi khi xử lý L40: Expecting value: line 1 column 1 (char 0)
[2025-07-23T08:45:18.727+0000] {History_Min.py:85} WARNING - ❌ Lỗi khi xử lý LAS: Expecting value: line 1 column 1 (char 0)
[2025-07-23T08:45:18.727+0000] {History_Min.py:85} WARNING - ❌ Lỗi khi xử lý LBE: Expecting value: line 1 column 1 (char 0)
[2025-07-23T08:45:18.727+0000] {History_Min.py:85} WARNING - ❌ Lỗi khi xử lý LCD: Expecting value: line 1 column 1 (char 0)
[2025-07-23T08:45:18.727+0000] {History_Min.py:85} WARNING - ❌ Lỗi khi xử lý LHC: Expecting value: line 1 column 1 (char 0)
[2025-07-23T08:45:18.727+0000] {History_Min.py:85} WARNING - ❌ Lỗi khi xử lý LIG: Expecting value: line 1 column 1 (char 0)
[2025-07-23T08:45:18.728+0000] {History_Min.py:85} WARNING - ❌ Lỗi khi xử lý LDP: Expecting value: line 1 column 1 (char 0)
[2025-07-23T08:45:18.728+0000] {History_Min.py:85} WARNING - ❌ Lỗi khi xử lý MAC: Expecting value: line 1 column 1 (char 0)
[2025-07-23T08:45:18.728+0000] {History_Min.py:85} WARNING - ❌ Lỗi khi xử lý MAS: Expecting value: line 1 column 1 (char 0)
[2025-07-23T08:45:18.728+0000] {History_Min.py:85} WARNING - ❌ Lỗi khi xử lý MBG: Expecting value: line 1 column 1 (char 0)
[2025-07-23T08:45:18.728+0000] {History_Min.py:85} WARNING - ❌ Lỗi khi xử lý MCC: Expecting value: line 1 column 1 (char 0)
[2025-07-23T08:45:18.728+0000] {History_Min.py:85} WARNING - ❌ Lỗi khi xử lý MBS: Expecting value: line 1 column 1 (char 0)
[2025-07-23T08:45:18.729+0000] {History_Min.py:85} WARNING - ❌ Lỗi khi xử lý MCF: Expecting value: line 1 column 1 (char 0)
[2025-07-23T08:45:18.729+0000] {History_Min.py:85} WARNING - ❌ Lỗi khi xử lý MCO: Expecting value: line 1 column 1 (char 0)
[2025-07-23T08:45:18.729+0000] {History_Min.py:85} WARNING - ❌ Lỗi khi xử lý MDC: Expecting value: line 1 column 1 (char 0)
[2025-07-23T08:45:18.729+0000] {History_Min.py:85} WARNING - ❌ Lỗi khi xử lý MED: Expecting value: line 1 column 1 (char 0)
[2025-07-23T08:45:18.729+0000] {History_Min.py:85} WARNING - ❌ Lỗi khi xử lý MEL: Expecting value: line 1 column 1 (char 0)
[2025-07-23T08:45:18.729+0000] {History_Min.py:85} WARNING - ❌ Lỗi khi xử lý MIC: Expecting value: line 1 column 1 (char 0)
[2025-07-23T08:45:18.730+0000] {History_Min.py:85} WARNING - ❌ Lỗi khi xử lý MKV: Expecting value: line 1 column 1 (char 0)
[2025-07-23T08:45:18.730+0000] {History_Min.py:85} WARNING - ❌ Lỗi khi xử lý MST: Expecting value: line 1 column 1 (char 0)
[2025-07-23T08:45:18.730+0000] {History_Min.py:85} WARNING - ❌ Lỗi khi xử lý MVB: Expecting value: line 1 column 1 (char 0)
[2025-07-23T08:45:18.730+0000] {History_Min.py:85} WARNING - ❌ Lỗi khi xử lý NAP: Expecting value: line 1 column 1 (char 0)
[2025-07-23T08:45:18.730+0000] {History_Min.py:85} WARNING - ❌ Lỗi khi xử lý NAG: Expecting value: line 1 column 1 (char 0)
[2025-07-23T08:45:18.730+0000] {History_Min.py:85} WARNING - ❌ Lỗi khi xử lý NBC: Expecting value: line 1 column 1 (char 0)
[2025-07-23T08:45:18.731+0000] {History_Min.py:85} WARNING - ❌ Lỗi khi xử lý NBP: Expecting value: line 1 column 1 (char 0)
[2025-07-23T08:45:18.731+0000] {History_Min.py:85} WARNING - ❌ Lỗi khi xử lý NBW: Expecting value: line 1 column 1 (char 0)
[2025-07-23T08:45:18.731+0000] {History_Min.py:85} WARNING - ❌ Lỗi khi xử lý NDN: Expecting value: line 1 column 1 (char 0)
[2025-07-23T08:45:18.731+0000] {History_Min.py:85} WARNING - ❌ Lỗi khi xử lý NDX: Expecting value: line 1 column 1 (char 0)
[2025-07-23T08:45:18.731+0000] {History_Min.py:85} WARNING - ❌ Lỗi khi xử lý NET: Expecting value: line 1 column 1 (char 0)
[2025-07-23T08:45:18.731+0000] {History_Min.py:85} WARNING - ❌ Lỗi khi xử lý NFC: Expecting value: line 1 column 1 (char 0)
[2025-07-23T08:45:18.731+0000] {History_Min.py:85} WARNING - ❌ Lỗi khi xử lý NHC: Expecting value: line 1 column 1 (char 0)
[2025-07-23T08:45:18.732+0000] {History_Min.py:85} WARNING - ❌ Lỗi khi xử lý NRC: Expecting value: line 1 column 1 (char 0)
[2025-07-23T08:45:18.732+0000] {History_Min.py:85} WARNING - ❌ Lỗi khi xử lý NST: Expecting value: line 1 column 1 (char 0)
[2025-07-23T08:45:18.732+0000] {History_Min.py:85} WARNING - ❌ Lỗi khi xử lý NSH: Expecting value: line 1 column 1 (char 0)
[2025-07-23T08:45:18.732+0000] {History_Min.py:85} WARNING - ❌ Lỗi khi xử lý NTH: Expecting value: line 1 column 1 (char 0)
[2025-07-23T08:45:18.732+0000] {History_Min.py:85} WARNING - ❌ Lỗi khi xử lý NTP: Expecting value: line 1 column 1 (char 0)
[2025-07-23T08:45:18.732+0000] {History_Min.py:85} WARNING - ❌ Lỗi khi xử lý NVB: Expecting value: line 1 column 1 (char 0)
[2025-07-23T08:45:18.733+0000] {History_Min.py:85} WARNING - ❌ Lỗi khi xử lý ONE: Expecting value: line 1 column 1 (char 0)
[2025-07-23T08:45:18.733+0000] {History_Min.py:85} WARNING - ❌ Lỗi khi xử lý OCH: Expecting value: line 1 column 1 (char 0)
[2025-07-23T08:45:18.733+0000] {History_Min.py:85} WARNING - ❌ Lỗi khi xử lý PBP: Expecting value: line 1 column 1 (char 0)
[2025-07-23T08:45:18.733+0000] {History_Min.py:85} WARNING - ❌ Lỗi khi xử lý PCE: Expecting value: line 1 column 1 (char 0)
[2025-07-23T08:45:18.733+0000] {History_Min.py:85} WARNING - ❌ Lỗi khi xử lý PCG: Expecting value: line 1 column 1 (char 0)
[2025-07-23T08:45:18.733+0000] {History_Min.py:85} WARNING - ❌ Lỗi khi xử lý PCT: Expecting value: line 1 column 1 (char 0)
[2025-07-23T08:45:18.734+0000] {History_Min.py:85} WARNING - ❌ Lỗi khi xử lý PCH: Expecting value: line 1 column 1 (char 0)
[2025-07-23T08:45:18.734+0000] {History_Min.py:85} WARNING - ❌ Lỗi khi xử lý PDB: Expecting value: line 1 column 1 (char 0)
[2025-07-23T08:45:18.734+0000] {History_Min.py:85} WARNING - ❌ Lỗi khi xử lý PEN: Expecting value: line 1 column 1 (char 0)
[2025-07-23T08:45:18.734+0000] {History_Min.py:85} WARNING - ❌ Lỗi khi xử lý PGN: Expecting value: line 1 column 1 (char 0)
[2025-07-23T08:45:18.734+0000] {History_Min.py:85} WARNING - ❌ Lỗi khi xử lý PGT: Expecting value: line 1 column 1 (char 0)
[2025-07-23T08:45:18.734+0000] {History_Min.py:85} WARNING - ❌ Lỗi khi xử lý PGS: Expecting value: line 1 column 1 (char 0)
[2025-07-23T08:45:18.735+0000] {History_Min.py:85} WARNING - ❌ Lỗi khi xử lý PHN: Expecting value: line 1 column 1 (char 0)
[2025-07-23T08:45:18.735+0000] {History_Min.py:85} WARNING - ❌ Lỗi khi xử lý PIA: Expecting value: line 1 column 1 (char 0)
[2025-07-23T08:45:18.735+0000] {History_Min.py:85} WARNING - ❌ Lỗi khi xử lý PIC: Expecting value: line 1 column 1 (char 0)
[2025-07-23T08:45:18.735+0000] {History_Min.py:85} WARNING - ❌ Lỗi khi xử lý PLC: Expecting value: line 1 column 1 (char 0)
[2025-07-23T08:45:18.735+0000] {History_Min.py:85} WARNING - ❌ Lỗi khi xử lý PMC: Expecting value: line 1 column 1 (char 0)
[2025-07-23T08:45:18.735+0000] {History_Min.py:85} WARNING - ❌ Lỗi khi xử lý PJC: Expecting value: line 1 column 1 (char 0)
[2025-07-23T08:45:18.736+0000] {History_Min.py:85} WARNING - ❌ Lỗi khi xử lý PMB: Expecting value: line 1 column 1 (char 0)
[2025-07-23T08:45:18.736+0000] {History_Min.py:85} WARNING - ❌ Lỗi khi xử lý PMP: Expecting value: line 1 column 1 (char 0)
[2025-07-23T08:45:18.736+0000] {History_Min.py:85} WARNING - ❌ Lỗi khi xử lý PMS: Expecting value: line 1 column 1 (char 0)
[2025-07-23T08:45:18.736+0000] {History_Min.py:85} WARNING - ❌ Lỗi khi xử lý POT: Expecting value: line 1 column 1 (char 0)
[2025-07-23T08:45:18.736+0000] {History_Min.py:85} WARNING - ❌ Lỗi khi xử lý PPE: Expecting value: line 1 column 1 (char 0)
[2025-07-23T08:45:18.736+0000] {History_Min.py:85} WARNING - ❌ Lỗi khi xử lý PPS: Expecting value: line 1 column 1 (char 0)
[2025-07-23T08:45:18.736+0000] {History_Min.py:85} WARNING - ❌ Lỗi khi xử lý PPP: Expecting value: line 1 column 1 (char 0)
[2025-07-23T08:45:18.737+0000] {History_Min.py:85} WARNING - ❌ Lỗi khi xử lý PPT: Expecting value: line 1 column 1 (char 0)
[2025-07-23T08:45:18.737+0000] {History_Min.py:85} WARNING - ❌ Lỗi khi xử lý PPY: Expecting value: line 1 column 1 (char 0)
[2025-07-23T08:45:18.737+0000] {History_Min.py:85} WARNING - ❌ Lỗi khi xử lý PSC: Expecting value: line 1 column 1 (char 0)
[2025-07-23T08:45:18.737+0000] {History_Min.py:85} WARNING - ❌ Lỗi khi xử lý PRE: Expecting value: line 1 column 1 (char 0)
[2025-07-23T08:45:18.737+0000] {History_Min.py:85} WARNING - ❌ Lỗi khi xử lý PRC: Expecting value: line 1 column 1 (char 0)
[2025-07-23T08:45:18.737+0000] {History_Min.py:85} WARNING - ❌ Lỗi khi xử lý PSD: Expecting value: line 1 column 1 (char 0)
[2025-07-23T08:45:18.738+0000] {History_Min.py:85} WARNING - ❌ Lỗi khi xử lý PSE: Expecting value: line 1 column 1 (char 0)
[2025-07-23T08:45:18.738+0000] {History_Min.py:85} WARNING - ❌ Lỗi khi xử lý PSI: Expecting value: line 1 column 1 (char 0)
[2025-07-23T08:45:18.738+0000] {History_Min.py:85} WARNING - ❌ Lỗi khi xử lý PTD: Expecting value: line 1 column 1 (char 0)
[2025-07-23T08:45:18.738+0000] {History_Min.py:85} WARNING - ❌ Lỗi khi xử lý PSW: Expecting value: line 1 column 1 (char 0)
[2025-07-23T08:45:18.738+0000] {History_Min.py:85} WARNING - ❌ Lỗi khi xử lý PTI: Expecting value: line 1 column 1 (char 0)
[2025-07-23T08:45:18.738+0000] {History_Min.py:85} WARNING - ❌ Lỗi khi xử lý PTS: Expecting value: line 1 column 1 (char 0)
[2025-07-23T08:45:18.739+0000] {History_Min.py:85} WARNING - ❌ Lỗi khi xử lý PTX: Expecting value: line 1 column 1 (char 0)
[2025-07-23T08:45:18.739+0000] {History_Min.py:85} WARNING - ❌ Lỗi khi xử lý PV2: Expecting value: line 1 column 1 (char 0)
[2025-07-23T08:45:18.739+0000] {History_Min.py:85} WARNING - ❌ Lỗi khi xử lý PVB: Expecting value: line 1 column 1 (char 0)
[2025-07-23T08:45:18.739+0000] {History_Min.py:85} WARNING - ❌ Lỗi khi xử lý PVC: Expecting value: line 1 column 1 (char 0)
[2025-07-23T08:45:18.739+0000] {History_Min.py:85} WARNING - ❌ Lỗi khi xử lý PVG: Expecting value: line 1 column 1 (char 0)
[2025-07-23T08:45:18.739+0000] {History_Min.py:85} WARNING - ❌ Lỗi khi xử lý PVI: Expecting value: line 1 column 1 (char 0)
[2025-07-23T08:45:18.739+0000] {History_Min.py:85} WARNING - ❌ Lỗi khi xử lý PVS: Expecting value: line 1 column 1 (char 0)
[2025-07-23T08:45:18.740+0000] {History_Min.py:85} WARNING - ❌ Lỗi khi xử lý QHD: Expecting value: line 1 column 1 (char 0)
[2025-07-23T08:45:18.740+0000] {History_Min.py:85} WARNING - ❌ Lỗi khi xử lý QST: Expecting value: line 1 column 1 (char 0)
[2025-07-23T08:45:18.740+0000] {History_Min.py:85} WARNING - ❌ Lỗi khi xử lý QTC: Expecting value: line 1 column 1 (char 0)
[2025-07-23T08:45:18.740+0000] {History_Min.py:85} WARNING - ❌ Lỗi khi xử lý RCL: Expecting value: line 1 column 1 (char 0)
[2025-07-23T08:45:18.740+0000] {History_Min.py:85} WARNING - ❌ Lỗi khi xử lý S55: Expecting value: line 1 column 1 (char 0)
[2025-07-23T08:45:18.740+0000] {History_Min.py:85} WARNING - ❌ Lỗi khi xử lý SAF: Expecting value: line 1 column 1 (char 0)
[2025-07-23T08:45:18.741+0000] {History_Min.py:85} WARNING - ❌ Lỗi khi xử lý S99: Expecting value: line 1 column 1 (char 0)
[2025-07-23T08:45:18.741+0000] {History_Min.py:85} WARNING - ❌ Lỗi khi xử lý SCG: Expecting value: line 1 column 1 (char 0)
[2025-07-23T08:45:18.741+0000] {History_Min.py:85} WARNING - ❌ Lỗi khi xử lý SCI: Expecting value: line 1 column 1 (char 0)
[2025-07-23T08:45:18.741+0000] {History_Min.py:85} WARNING - ❌ Lỗi khi xử lý SD5: Expecting value: line 1 column 1 (char 0)
[2025-07-23T08:45:18.741+0000] {History_Min.py:85} WARNING - ❌ Lỗi khi xử lý SDA: Expecting value: line 1 column 1 (char 0)
[2025-07-23T08:45:18.741+0000] {History_Min.py:85} WARNING - ❌ Lỗi khi xử lý SD9: Expecting value: line 1 column 1 (char 0)
[2025-07-23T08:45:18.742+0000] {History_Min.py:85} WARNING - ❌ Lỗi khi xử lý SDC: Expecting value: line 1 column 1 (char 0)
[2025-07-23T08:45:18.742+0000] {History_Min.py:85} WARNING - ❌ Lỗi khi xử lý SDG: Expecting value: line 1 column 1 (char 0)
[2025-07-23T08:45:18.742+0000] {History_Min.py:85} WARNING - ❌ Lỗi khi xử lý SDN: Expecting value: line 1 column 1 (char 0)
[2025-07-23T08:45:18.742+0000] {History_Min.py:85} WARNING - ❌ Lỗi khi xử lý SEB: Expecting value: line 1 column 1 (char 0)
[2025-07-23T08:45:18.742+0000] {History_Min.py:85} WARNING - ❌ Lỗi khi xử lý SED: Expecting value: line 1 column 1 (char 0)
[2025-07-23T08:45:18.742+0000] {History_Min.py:85} WARNING - ❌ Lỗi khi xử lý SFN: Expecting value: line 1 column 1 (char 0)
[2025-07-23T08:45:18.743+0000] {History_Min.py:85} WARNING - ❌ Lỗi khi xử lý SDU: Expecting value: line 1 column 1 (char 0)
[2025-07-23T08:45:18.743+0000] {History_Min.py:85} WARNING - ❌ Lỗi khi xử lý SGC: Expecting value: line 1 column 1 (char 0)
[2025-07-23T08:45:18.743+0000] {History_Min.py:85} WARNING - ❌ Lỗi khi xử lý SGD: Expecting value: line 1 column 1 (char 0)
[2025-07-23T08:45:18.743+0000] {History_Min.py:85} WARNING - ❌ Lỗi khi xử lý SGH: Expecting value: line 1 column 1 (char 0)
[2025-07-23T08:45:18.743+0000] {History_Min.py:85} WARNING - ❌ Lỗi khi xử lý SHN: Expecting value: line 1 column 1 (char 0)
[2025-07-23T08:45:18.743+0000] {History_Min.py:85} WARNING - ❌ Lỗi khi xử lý SHE: Expecting value: line 1 column 1 (char 0)
[2025-07-23T08:45:18.744+0000] {History_Min.py:85} WARNING - ❌ Lỗi khi xử lý SHS: Expecting value: line 1 column 1 (char 0)
[2025-07-23T08:45:18.744+0000] {History_Min.py:85} WARNING - ❌ Lỗi khi xử lý SJ1: Expecting value: line 1 column 1 (char 0)
[2025-07-23T08:45:18.744+0000] {History_Min.py:85} WARNING - ❌ Lỗi khi xử lý SJE: Expecting value: line 1 column 1 (char 0)
[2025-07-23T08:45:18.744+0000] {History_Min.py:85} WARNING - ❌ Lỗi khi xử lý SMN: Expecting value: line 1 column 1 (char 0)
[2025-07-23T08:45:18.744+0000] {History_Min.py:85} WARNING - ❌ Lỗi khi xử lý SLS: Expecting value: line 1 column 1 (char 0)
[2025-07-23T08:45:18.744+0000] {History_Min.py:85} WARNING - ❌ Lỗi khi xử lý SMT: Expecting value: line 1 column 1 (char 0)
[2025-07-23T08:45:18.744+0000] {History_Min.py:85} WARNING - ❌ Lỗi khi xử lý SPC: Expecting value: line 1 column 1 (char 0)
[2025-07-23T08:45:18.745+0000] {History_Min.py:85} WARNING - ❌ Lỗi khi xử lý SPI: Expecting value: line 1 column 1 (char 0)
[2025-07-23T08:45:18.745+0000] {History_Min.py:85} WARNING - ❌ Lỗi khi xử lý SRA: Expecting value: line 1 column 1 (char 0)
[2025-07-23T08:45:18.745+0000] {History_Min.py:85} WARNING - ❌ Lỗi khi xử lý SSM: Expecting value: line 1 column 1 (char 0)
[2025-07-23T08:45:18.745+0000] {History_Min.py:85} WARNING - ❌ Lỗi khi xử lý STC: Expecting value: line 1 column 1 (char 0)
[2025-07-23T08:45:18.745+0000] {History_Min.py:85} WARNING - ❌ Lỗi khi xử lý STP: Expecting value: line 1 column 1 (char 0)
[2025-07-23T08:45:18.745+0000] {History_Min.py:85} WARNING - ❌ Lỗi khi xử lý SVN: Expecting value: line 1 column 1 (char 0)
[2025-07-23T08:45:18.746+0000] {History_Min.py:85} WARNING - ❌ Lỗi khi xử lý SZB: Expecting value: line 1 column 1 (char 0)
[2025-07-23T08:45:18.746+0000] {History_Min.py:85} WARNING - ❌ Lỗi khi xử lý TA9: Expecting value: line 1 column 1 (char 0)
[2025-07-23T08:45:18.746+0000] {History_Min.py:85} WARNING - ❌ Lỗi khi xử lý TBX: Expecting value: line 1 column 1 (char 0)
[2025-07-23T08:45:18.746+0000] {History_Min.py:85} WARNING - ❌ Lỗi khi xử lý TDT: Expecting value: line 1 column 1 (char 0)
[2025-07-23T08:45:18.746+0000] {History_Min.py:85} WARNING - ❌ Lỗi khi xử lý TET: Expecting value: line 1 column 1 (char 0)
[2025-07-23T08:45:18.746+0000] {History_Min.py:85} WARNING - ❌ Lỗi khi xử lý TFC: Expecting value: line 1 column 1 (char 0)
[2025-07-23T08:45:18.747+0000] {History_Min.py:85} WARNING - ❌ Lỗi khi xử lý THB: Expecting value: line 1 column 1 (char 0)
[2025-07-23T08:45:18.747+0000] {History_Min.py:85} WARNING - ❌ Lỗi khi xử lý THD: Expecting value: line 1 column 1 (char 0)
[2025-07-23T08:45:18.747+0000] {History_Min.py:85} WARNING - ❌ Lỗi khi xử lý THS: Expecting value: line 1 column 1 (char 0)
[2025-07-23T08:45:18.747+0000] {History_Min.py:85} WARNING - ❌ Lỗi khi xử lý THT: Expecting value: line 1 column 1 (char 0)
[2025-07-23T08:45:18.747+0000] {History_Min.py:85} WARNING - ❌ Lỗi khi xử lý TIG: Expecting value: line 1 column 1 (char 0)
[2025-07-23T08:45:18.747+0000] {History_Min.py:85} WARNING - ❌ Lỗi khi xử lý TJC: Expecting value: line 1 column 1 (char 0)
[2025-07-23T08:45:18.748+0000] {History_Min.py:85} WARNING - ❌ Lỗi khi xử lý TKU: Expecting value: line 1 column 1 (char 0)
[2025-07-23T08:45:18.748+0000] {History_Min.py:85} WARNING - ❌ Lỗi khi xử lý TMB: Expecting value: line 1 column 1 (char 0)
[2025-07-23T08:45:18.748+0000] {History_Min.py:85} WARNING - ❌ Lỗi khi xử lý TMC: Expecting value: line 1 column 1 (char 0)
[2025-07-23T08:45:18.748+0000] {History_Min.py:85} WARNING - ❌ Lỗi khi xử lý TMX: Expecting value: line 1 column 1 (char 0)
[2025-07-23T08:45:18.748+0000] {History_Min.py:85} WARNING - ❌ Lỗi khi xử lý TNG: Expecting value: line 1 column 1 (char 0)
[2025-07-23T08:45:18.748+0000] {History_Min.py:85} WARNING - ❌ Lỗi khi xử lý TOT: Expecting value: line 1 column 1 (char 0)
[2025-07-23T08:45:18.749+0000] {History_Min.py:85} WARNING - ❌ Lỗi khi xử lý TPH: Expecting value: line 1 column 1 (char 0)
[2025-07-23T08:45:18.749+0000] {History_Min.py:85} WARNING - ❌ Lỗi khi xử lý TPP: Expecting value: line 1 column 1 (char 0)
[2025-07-23T08:45:18.749+0000] {History_Min.py:85} WARNING - ❌ Lỗi khi xử lý TSB: Expecting value: line 1 column 1 (char 0)
[2025-07-23T08:45:18.749+0000] {History_Min.py:85} WARNING - ❌ Lỗi khi xử lý TTH: Expecting value: line 1 column 1 (char 0)
[2025-07-23T08:45:18.749+0000] {History_Min.py:85} WARNING - ❌ Lỗi khi xử lý TTL: Expecting value: line 1 column 1 (char 0)
[2025-07-23T08:45:18.749+0000] {History_Min.py:85} WARNING - ❌ Lỗi khi xử lý TTC: Expecting value: line 1 column 1 (char 0)
[2025-07-23T08:45:18.749+0000] {History_Min.py:85} WARNING - ❌ Lỗi khi xử lý TTT: Expecting value: line 1 column 1 (char 0)
[2025-07-23T08:45:18.750+0000] {History_Min.py:85} WARNING - ❌ Lỗi khi xử lý TV3: Expecting value: line 1 column 1 (char 0)
[2025-07-23T08:45:18.750+0000] {History_Min.py:85} WARNING - ❌ Lỗi khi xử lý TV4: Expecting value: line 1 column 1 (char 0)
[2025-07-23T08:45:18.750+0000] {History_Min.py:85} WARNING - ❌ Lỗi khi xử lý TVC: Expecting value: line 1 column 1 (char 0)
[2025-07-23T08:45:18.750+0000] {History_Min.py:85} WARNING - ❌ Lỗi khi xử lý TVD: Expecting value: line 1 column 1 (char 0)
[2025-07-23T08:45:18.750+0000] {History_Min.py:85} WARNING - ❌ Lỗi khi xử lý TXM: Expecting value: line 1 column 1 (char 0)
[2025-07-23T08:45:18.750+0000] {History_Min.py:85} WARNING - ❌ Lỗi khi xử lý UNI: Expecting value: line 1 column 1 (char 0)
[2025-07-23T08:45:18.751+0000] {History_Min.py:85} WARNING - ❌ Lỗi khi xử lý V12: Expecting value: line 1 column 1 (char 0)
[2025-07-23T08:45:18.751+0000] {History_Min.py:85} WARNING - ❌ Lỗi khi xử lý V21: Expecting value: line 1 column 1 (char 0)
[2025-07-23T08:45:18.751+0000] {History_Min.py:85} WARNING - ❌ Lỗi khi xử lý VBC: Expecting value: line 1 column 1 (char 0)
[2025-07-23T08:45:18.751+0000] {History_Min.py:85} WARNING - ❌ Lỗi khi xử lý VC1: Expecting value: line 1 column 1 (char 0)
[2025-07-23T08:45:18.751+0000] {History_Min.py:85} WARNING - ❌ Lỗi khi xử lý VC2: Expecting value: line 1 column 1 (char 0)
[2025-07-23T08:45:18.751+0000] {History_Min.py:85} WARNING - ❌ Lỗi khi xử lý VC3: Expecting value: line 1 column 1 (char 0)
[2025-07-23T08:45:18.752+0000] {History_Min.py:85} WARNING - ❌ Lỗi khi xử lý VC6: Expecting value: line 1 column 1 (char 0)
[2025-07-23T08:45:18.752+0000] {History_Min.py:85} WARNING - ❌ Lỗi khi xử lý VC7: Expecting value: line 1 column 1 (char 0)
[2025-07-23T08:45:18.752+0000] {History_Min.py:85} WARNING - ❌ Lỗi khi xử lý VC9: Expecting value: line 1 column 1 (char 0)
[2025-07-23T08:45:18.752+0000] {History_Min.py:85} WARNING - ❌ Lỗi khi xử lý VCC: Expecting value: line 1 column 1 (char 0)
[2025-07-23T08:45:18.752+0000] {History_Min.py:85} WARNING - ❌ Lỗi khi xử lý VCM: Expecting value: line 1 column 1 (char 0)
[2025-07-23T08:45:18.752+0000] {History_Min.py:85} WARNING - ❌ Lỗi khi xử lý VCS: Expecting value: line 1 column 1 (char 0)
[2025-07-23T08:45:18.752+0000] {History_Min.py:85} WARNING - ❌ Lỗi khi xử lý VDL: Expecting value: line 1 column 1 (char 0)
